# SentiWordNet Pt-BR v1.0b (13 Agosto 2017)
# Todos os direitos reservados.
#
# Link: https://github.com/Pedro-Thales/SentiWordNet-PT-BR
#
# Data format.
# 
# A primeira coluna corresponde ao ID baseado na identificação
# 	internacional baseada no WordNet 3.0.
# Os valores PosPont e NegPont são respectivamente a pontuação 
# 	positiva e negativa dos termos.
#
# A identação padrão utiliza tabulação entre as colunas.
#
#ID	PosScore	NegScore	Termo
06292290-n	0	0	heterónimo
06292290-n	0	0	heterônimo
06292649-n	0.375	0	Homónimo
06292649-n	0.375	0	Homônimo
06292649-n	0.375	0	homónimo
06292836-n	0	0	hiperónimo
06292836-n	0	0	hiperônimo
06292836-n	0	0	termo mais geral
06292973-n	0	0	hipónimo
06292973-n	0	0	termos mais específicos
06293106-n	0	0	palavra-chave
06293460-n	0	0	Empréstimo
06293460-n	0	0	empréstimo
06293460-n	0	0	palavra emprestada
06293655-n	0	0	latinismo
06294441-n	0	0	neologismo
06294584-n	0	0	ad hoc
06294584-n	0	0	hápax
06294716-n	0	0	oxítona
06294828-n	0	0	palíndromo
06295235-n	0	0	plural
06299916-n	0	0	singular
06300193-n	0	0	Radical
06300193-n	0	0	radical
06300193-n	0	0	raiz
06300823-n	0	0	verbete
06301012-n	0	0	Bem-Aventuranças
06301012-n	0	0	Bem-aventuranças
06301445-n	0	0	decalque
06301672-n	0	0	paroxítona
06301792-n	0	0	partitivo
06302269-n	0	0	proparoxítona
06302381-n	0	0	quantificador
06303540-n	0	0	substantivo
06303682-n	0	0	sinónimo
06303682-n	0	0	sinônimo
06303888-n	0	0	palavra
06303888-n	0	0	termo
06303888-n	0	0	vocábulo
06304059-n	0	0	nomenclatura
06304059-n	0	0	terminologia
06304576-n	0	0	palavra falada
06304671-n	0	0	sílaba
06306034-n	0	0	lexema
06306233-n	0	0	morfema
06306606-n	0	0	Alomorfia
06308049-n	0	0	afixo
06308304-n	0	0	Prefixo gramatical
06308304-n	0	0	Prefixos
06308304-n	0	0	prefixo
06308765-n	0	0	sufixo
06308987-n	0	0	sufixo
06309272-n	0	0	infixo
06309383-n	0	0	categoria gramatical
06309931-n	0	0	Sujeito
06309931-n	0	0	sujeito
06310237-n	0	0	Complemento verbal
06310237-n	0	0	objeto
06310945-n	0.125	0	caso
06311160-n	0	0	caso nominativo
06311160-n	0	0	nominativo
06311334-n	0	0.125	caso oblíquo
06311557-n	0	0	acusativo
06311557-n	0	0	caso acusativo
06311723-n	0	0	caso dativo
06311723-n	0	0	dativo
06311852-n	0	0.25	caso genitivo
06311852-n	0	0.25	caso possessivo
06311852-n	0	0.25	genitivo
06312237-n	0	0	caso vocativo
06312237-n	0	0	vocativo
06312418-n	0	0	Caso ablativo
06312418-n	0	0	ablativo
06312966-n	0	0	constituinte
06313457-n	0	0	sintagma
06314144-n	0	0	cláusula
06314144-n	0	0	oração
06314808-n	0	0.625	Oração Subordinada
06314808-n	0	0.625	oração subordinada
06315638-n	0	0	complemento
06316048-n	0	0	frase
06316048-n	0	0	sintagma
06317247-n	0	0	frase preposicional
06317464-n	0	0	classe gramatical
06317862-n	0	0	nominal
06317862-n	0	0	substantivo
06318062-n	0	0	verbo
06318352-n	0	0	gerúndio
06318513-n	0	0	verbo auxiliar
06318904-n	0	0	infinitivo
06319029-n	0	0	adjectivo
06319029-n	0	0	adjetivo
06319157-n	0	0	advérbio
06319293-n	0	0	nome
06319293-n	0	0	substantivo
06319575-n	0	0	Substantivo colectivo
06319575-n	0	0	Substantivo coletivo
06319575-n	0	0	nome colectivo
06319575-n	0	0	nome coletivo
06319799-n	0	0	substantivo contável
06320004-n	0	0	Prenomes
06320004-n	0	0	nome
06320004-n	0	0	nome próprio
06320004-n	0	0	substantivo próprio
06320569-n	0	0	verbo
06320801-n	0	0	modificador
06321702-n	0	0	adjectivo
06321702-n	0	0	adjetivo
06322693-n	0	0	comparativo
06323284-n	0.25	0	superlativo
06323612-n	0	0	advérbio
06324669-n	0	0	artigo
06324864-n	0	0	artigo definido
06325001-n	0	0	artigo indefinido
06325145-n	0	0	preposição
06325370-n	0	0	pronome
06325678-n	0	0	pronome demonstrativo
06325826-n	0	0	conectivo
06325826-n	0	0	conjunção
06326406-n	0	0	partícula
06326526-n	0	0	número
06326797-n	0	0	pessoa
06327136-n	0	0	Pronome Pessoal do Caso Reto
06327136-n	0	0	pronome pessoal
06327136-n	0	0	pronome pessoal do caso reto
06327261-n	0	0	pronome recíproco
06327551-n	0	0	pronome relativo
06327718-n	0	0	primeira pessoa
06327870-n	0	0	segunda pessoa
06328022-n	0	0	terceira pessoa
06328207-n	0	0	pronome reflexivo
06328643-n	0	0	género gramatical
06328643-n	0	0	gênero
06328643-n	0	0	gênero gramatical
06328996-n	0	0	feminino
06329734-n	0	0	presente
06330037-n	0	0.125	Aorista
06330262-n	0	0	pretérito
06330262-n	0	0	tempo passado
06330401-n	0	0	futuro
06330528-n	0	0	particípio
06330764-n	0	0	Phrasal Verb
06331014-n	0	0	particípio presente
06331154-n	0	0	particípio
06331281-n	0	0	construção verbal
06331281-n	0	0	verbo transitivo
06331641-n	0	0	predicação verbal
06332919-n	0	0	locativo
06333653-n	0	0	antenome
06333653-n	0	0	nome
06333653-n	0	0	nome de batismo
06333653-n	0	0	nome próprio
06333653-n	0	0	prenome
06333653-n	0	0	primeiro nome
06334512-n	0	0	nome fantasia
06334778-n	0	0	Epónimo
06334778-n	0	0	Epônimo
06334778-n	0	0	Epônimos
06334778-n	0	0	epônimo
06334985-n	0	0	epônimo
06335162-n	0	0	Extensão de nome de ficheiro
06335832-n	0	0	patronímico
06336149-n	0	0	Matronímico
06336904-n	0	0	apelido
06336904-n	0	0	cognome
06336904-n	0	0	nome de família
06336904-n	0	0	sobrenome
06336904-n	0	0	último nome
06337111-n	0	0	nome de solteira
06337202-n	0	0	nome do meio
06337307-n	0	0	Nome
06337307-n	0	0	antenome
06337307-n	0	0	apelido
06337307-n	0	0	nome
06337307-n	0	0	nome de batismo
06337307-n	0	0	nome próprio
06337307-n	0	0	prenome
06337307-n	0	0	primeiro nome
06337458-n	0	0	antenome
06337458-n	0	0	nome de batismo
06337458-n	0	0	nome próprio
06337458-n	0	0	nomedebaptismo
06337458-n	0	0	prenome
06337458-n	0	0	primeiro nome
06337594-n	0	0	praenomen
06337693-n	0	0	alcunha
06337693-n	0	0	apelido
06337693-n	0	0	cognome
06337693-n	0	0	sobrenome
06338003-n	0	0	alcunha
06338003-n	0	0	apelido
06338158-n	0	0	alias
06338158-n	0	0	apelido
06338158-n	0	0	nome falso
06338158-n	0	0	pseudónimo
06338158-n	0	0	pseudônimo
06338278-n	0	0	Pseudónimo
06338278-n	0	0	Pseudónimos
06338278-n	0	0	pseudónimo
06338278-n	0	0	pseudônimo
06338571-n	0	0	nome artístico
06338653-n	0	0	Pseudônimo
06338908-n	0	0	antenome
06338908-n	0	0	denominação
06338908-n	0	0	nome
06338908-n	0	0	nome de batismo
06338908-n	0	0	nome próprio
06338908-n	0	0	prenome
06338908-n	0	0	primeiro nome
06338908-n	0	0	título
06339244-n	0	0	Hipocorístico
06339244-n	0	0	hipocorístico
06339416-n	0	0	título
06341249-n	0	0	Miss
06341340-n	0	0	Sr
06341340-n	0	0	Sr.
06341340-n	0	0	Sr..
06341340-n	0	0	senhor
06341609-n	0	0	Rabinos
06341609-n	0	0	rabino
06341862-n	0	0	senhor
06343520-n	0	0	título
06343838-n	0	0	topônimo
06343971-n	0	0	encabeçamento
06344461-n	0	0	manchete
06344691-n	0	0	lema
06344998-n	0	0	rubrica
06345320-n	0	0	subtítulo
06345993-n	0	0	cabeçalho
06346220-n	0	0	crédito
06346461-n	0	0	título
06346891-n	0	0	legenda
06346891-n	0	0	lenda
06346891-n	0	0	subtítulo
06346891-n	0	0	título
06347037-n	0	0.125	legenda
06347037-n	0	0.125	subtítulo
06347588-n	0	0	legenda
06349597-n	0	0	transcrição
06349828-n	0	0	Transliteração
06349828-n	0	0	transcrição
06349828-n	0	0	transliteração
06349952-n	0	0	Transcrição fonética
06350127-n	0	0	Estenografia
06350127-n	0	0	estenografia
06350127-n	0	0	taquigrafia
06350274-n	0	0.25	Letra cursiva
06351202-n	0	0	Ortografia
06351202-n	0	0	ortografia
06351888-n	0	0	Aramaico
06351888-n	0	0	aramaico
06352117-n	0	0	Alfabeto arménio
06352117-n	0	0	Alfabeto armênio
06352117-n	0	0	arménia
06352117-n	0	0	armênia
06352301-n	0	0	avéstico
06352782-n	0	0	Devan?gar?
06352782-n	0	0	Devanagari
06352782-n	0	0	Dêvanágarí
06352782-n	0	0	devanagari
06352782-n	0	0	devanágari
06353445-n	0.125	0	ortografia
06353757-n	0	0	código
06353934-n	0	0	Codificacao
06353934-n	0	0	Codificação
06353934-n	0	0	código
06354204-n	0	0	código de acesso
06354774-n	0	0	código de barras
06355078-n	0	0	código de cores
06355183-n	0	0	Criptograma
06355307-n	0	0	cifra
06355307-n	0	0	código secreto
06355307-n	0	0	escrita secreta
06355459-n	0	0	Codigo morse
06355459-n	0	0	Código Morse
06355459-n	0	0	código morse
06355705-n	0	0	CEP
06355705-n	0	0	código de endereçamento postal
06355705-n	0	0	código postal
06355705-n	0	0	ficheiro zip
06355705-n	0	0	ficheiro zippado
06355894-n	0	0	código
06356299-n	0	0	Parâmetro
06356299-n	0	0	parâmetro
06356515-n	0	0	endereço do computador
06356755-n	0	0	ASCII
06356755-n	0	0	Ascii
06357632-n	0	0	CRC
06357632-n	0	0	Crc
06357814-n	0	0	firmware
06357985-n	0	0	Código de Máquina
06357985-n	0	0	código de máquina
06357985-n	0	0	código-máquina
06358159-n	0	0	código objecto
06358513-n	0	0	Código-fonte
06358513-n	0	0	código fonte
06358513-n	0	0	código-fonte
06358747-n	0	0	URL
06358747-n	0	0	Uniform Resource Locator
06358747-n	0	0	Url
06358900-n	0	0	Página Web
06358900-n	0	0	página
06358900-n	0	0	página web
06359096-n	0	0	homepage
06359096-n	0	0	página inicial
06359096-n	0	0	página principal
06359096-n	0	0	páginas pessoais
06359193-n	0	0	site
06359193-n	0	0	sítio
06359193-n	0	0	website
06359657-n	0	0	portal
06359877-n	0	0	Escrita
06359877-n	0	0	documentos
06359877-n	0	0	escrita
06360314-n	0	0	palavra escrita
06360599-n	0	0	bigrama
06360723-n	0	0	trigrama
06360850-n	0	0	tetragrama
06360996-n	0	0	Tetragrama YHVH
06360996-n	0	0	Tetragrama yhvh
06360996-n	0	0	tetragrama
06361218-n	0	0	ideografia
06361446-n	0	0	Bustrofedon
06361446-n	0	0	Bustrofédon
06361446-n	0	0	bustrofédon
06361635-n	0	0	cuneiforme
06361635-n	0	0	escrita cuneiforme
06361770-n	0	0	Silabários
06361770-n	0	0	silabário
06361934-n	0	0	Escrita linear A
06361934-n	0	0	Linear A
06362059-n	0	0	Escrita linear B
06362059-n	0	0	Linear B
06362260-n	0	0	Hierático
06362441-n	0	0	Hieróglifos
06362792-n	0	0	Braille
06362792-n	0	0	braile
06362792-n	0	0	braille
06362792-n	0	0	sistema Braille
06362953-n	0	0	documentos
06364004-n	0	0	patrística
06364641-n	0	0	literatura
06365102-n	0	0	literatura
06365467-n	0	0	texto
06365808-n	0	0	prescrição
06365808-n	0	0	receita médica
06366130-n	0	0	acróstico
06366269-n	0	0	belas-artes
06366269-n	0	0	literatura
06366391-n	0	0	Diálogo
06366391-n	0	0	diálogo
06366581-n	0	0	alegoria
06367107-n	0	0	Ficção
06367107-n	0	0	ficcionismo
06367107-n	0	0	ficção
06367107-n	0	0	literatura
06367571-n	0	0	não-ficção
06367702-n	0	0.25	distopia
06367879-n	0	0	romance
06368425-n	0	0	fantasia
06368628-n	0	0	Ficção Científica
06368628-n	0	0	Ficção-científica
06368628-n	0	0	ficção científica
06368814-n	0	0	Cyberpunk
06368814-n	0	0	cyberpunk
06369829-n	0	0	conto
06369829-n	0	0	estória
06369829-n	0	0	história
06370178-n	0	0	utopia
06370403-n	0	0	romance de suspense
06370522-n	0	0	Sagas
06370522-n	0	0	epopeia
06370522-n	0	0	saga
06371413-n	0	0	apólogo
06371413-n	0	0	lenda
06371734-n	0	0	Ciclo arturiano
06371734-n	0	0	Matéria da Bretanha
06371734-n	0	0	Matéria da bretanha
06371999-n	0	0	conto
06371999-n	0	0	novela
06372095-n	0.125	0	Apólogo
06372095-n	0.125	0	alegoria
06372095-n	0.125	0	apólogo
06372095-n	0.125	0	parábola
06372428-n	0	0	Fábulas de Esopo
06372680-n	0	0	lenda
06372680-n	0	0	mito
06372925-n	0	0.625	Gotterdammerung
06372925-n	0	0.625	Götterdämmerung
06373090-n	0	0	Parábola
06373090-n	0	0	parábola
06373314-n	0	0	argumento
06373314-n	0	0	enredo
06373747-n	0	0	climax
06373991-n	0	0	anticlímax
06374408-n	0	0	Fluxo de consciência
06374587-n	0	0	crítica
06375008-n	0	0	Crítica textual
06375329-n	0	0	Alta Crítica
06375329-n	0	0	Alta crítica
06376154-n	0	0	drama
06376572-n	0	0	prosa
06377133-n	0	0	lucubração
06377442-n	0	0	poema
06377442-n	0	0	poesia
06378298-n	0	0	Baladas
06378298-n	0	0	balada
06378427-n	0	0	balada
06378427-n	0	0	xácara
06378524-n	0	0	Verso branco
06378917-n	0	0	Dístico elegíaco
06379094-n	0.125	0	ditirambo
06379439-n	0	0	idílio
06379568-n	0	0.375	elegia
06379568-n	0	0.375	lamento
06379721-n	0	0	epopéia
06380055-n	0	0	Eneida
06380256-n	0	0	Divina Comédia
06380256-n	0	0	Divina comédia
06380373-n	0	0.625	Verso livre
06380495-n	0	0	Hai kai
06380495-n	0	0	Haicai
06380495-n	0	0	Haikai
06380495-n	0	0	Haïku
06380495-n	0	0	haikai
06381372-n	0	0	soneto
06382072-n	0	0	Iliada
06382072-n	0	0	Ilíada
06382193-n	0	0	Odisseia
06382193-n	0	0	Odisséia
06382345-n	0	0	Canção dos Nibelungos
06382345-n	0	0	Canção dos nibelungos
06382506-n	0	0	canção de gesta
06383659-n	0	0	ode
06383819-n	0	0	epitalâmio
06385244-n	0	0	versículo
06387980-n	0	0	texto
06388579-n	0	0	texto
06388918-n	0	0	machine readable text
06389398-n	0	0	margem
06389753-n	0	0	indentação
06389947-n	0	0	Ordem dos constituintes
06389947-n	0	0	ordem das palavras
06390051-n	0	0	core dump
06390962-n	0	0	rascunho
06391171-n	0	0	texto electrónico
06392001-n	0.125	0	capítulo
06392001-n	0.125	0	parte
06392001-n	0.125	0	seção
06392935-n	0	0	artigo
06392935-n	0	0	cláusula
06393253-n	0	0	cláusula arbitral
06394564-n	0	0	acréscimo
06394564-n	0	0	aditamento
06396142-n	0	0	capítulo
06396330-n	0	0	episódio
06397171-n	0	0	exórdio
06397476-n	0	0	abertura
06397645-n	0	0	teaser
06397903-n	0	0	prefácio
06398090-n	0	0	preâmbulo
06398401-n	0	0	conclusão
06398760-n	0	0	epílogo
06398963-n	0	0	epílogo
06399503-n	0	0	continuação
06399503-n	0	0	sequência
06399631-n	0	0	Post-Scriptum
06399631-n	0	0	Post-scriptum
06399631-n	0	0	adendo
06399995-n	0.25	0	alínea
06399995-n	0.25	0	parágrafo
06400271-n	0	0	passagem
06400510-n	0	0	excerto
06400510-n	0	0	extrato
06400510-n	0	0	passagem
06400510-n	0	0	trecho
06400849-n	0	0.375	coletânea
06401328-n	0	0	transição
06401526-n	0	0	Analepse
06402031-n	0	0	Diários
06402031-n	0	0	diário
06402202-n	0	0	Blogs
06402202-n	0	0	blog
06402202-n	0	0	blogue
06402202-n	0	0	weblog
06403107-n	0	0	datilografia
06403393-n	0	0	caligrafia
06403679-n	0	0	hieroglifo
06403679-n	0	0	hieróglifo
06403969-n	0.625	0	Caligrafia
06403969-n	0.625	0	caligrafia
06403969-n	0.625	0	quirografia
06404147-n	0	0.875	cacografia
06404582-n	0	0	assinatura
06404907-n	0	0	autógrafo
06405198-n	0	0	endosso
06405699-n	0	0	inscrição
06405891-n	0	0	Pedra de Roseta
06405891-n	0	0	Pedra de roseta
06406177-n	0	0	sobrescrito
06406547-n	0	0	epigraphe
06406547-n	0	0	epígrafe
06406625-n	0	0	Epitafio
06406625-n	0	0	epitáfio
06406757-n	0	0	epitáfio
06406979-n	0	0	manuscrito
06407094-n	0	0	autógrafo
06407221-n	0	0	Manuscritos
06407221-n	0	0	manuscrito
06407372-n	0	0	Códice
06407372-n	0	0	códice
06407514-n	0	0	Palimpsesto
06407514-n	0	0	palimpsesto
06407733-n	0	0	pergaminho
06407733-n	0	0	rolo
06407915-n	0	0	Manuscritos do Mar Morto
06407915-n	0	0	Manuscritos do mar morto
06408442-n	0	0	Pentateuco
06408442-n	0	0	Tora
06408442-n	0	0	Torah
06408442-n	0	0	Torá
06408651-n	0	0.125	tratado
06408779-n	0	0	versão
06409085-n	0	0	dissertação
06409085-n	0	0	tese
06409085-n	0	0	teses
06409290-n	0	0	tratado
06409448-n	0	0	monografia
06409562-n	0	0	Ensaios
06409562-n	0	0	ensaio
06409752-n	0	0	ensaio
06409752-n	0	0	relatório
06410070-n	0	0	dissertação
06410187-n	0	0	Memórias
06410391-n	0	0	resenha
06410904-n	0	0	livro
06411592-n	0	0	autoridade
06412497-n	0	0	best-seller
06412771-n	0	0	catecismo
06412771-n	0	0	catequismo
06413020-n	0	0	Livro de cozinha
06413020-n	0	0	Livros de cozinha
06413020-n	0	0	livro de cozinha
06413020-n	0	0	livro de receitas
06413579-n	0	0	livro
06413579-n	0	0	volume
06413666-n	0	0	livro
06413889-n	0	0	brochura
06413889-n	0	0	folheto
06413889-n	0	0	livreto
06413889-n	0	0	opúsculo
06413889-n	0	0	panfleto
06414372-n	0	0	Livro didático
06414372-n	0	0	apostila
06414372-n	0	0	compêndio
06414372-n	0	0	livro de texto
06414372-n	0	0	livro didático
06414372-n	0	0	livro texto
06414372-n	0	0	sebenta
06414372-n	0	0	texto
06414849-n	0	0	introdução
06414948-n	0	0	cartilha
06415419-n	0	0	caderno
06415419-n	0	0	livro de notas
06416049-n	0	0	canhenho
06416049-n	0	0	memento
06416049-n	0	0	ritual
06416206-n	0	0	catálogo
06416452-n	0	0	livro
06416452-n	0	0	livro de frases
06416452-n	0	0	manual idiomático
06416946-n	0	0	missal
06417096-n	0	0	breviário
06417467-n	0	0	Saltério
06417598-n	0	0	Obra de referência
06417598-n	0	0	Obras de referência
06418146-n	0	0	cancioneiro
06418146-n	0	0	livro de músicas
06418693-n	0	0	vocabulário
06418901-n	0	0	Dicionario
06418901-n	0	0	Dicionários
06418901-n	0	0	array associativo
06418901-n	0	0	dicionário
06418901-n	0	0	léxico
06418901-n	0	0	vocabulário
06419234-n	0	0	dicionário bilíngüe
06419503-n	0.125	0	dicionário etimológico
06419628-n	0	0	Gazetteer
06420424-n	0.375	0	Oxford English Dictionary
06420678-n	0	0	dicionário
06420678-n	0	0	léxico
06420678-n	0	0	vocabulário
06420781-n	0	0	glossário
06420781-n	0	0	glossários
06421016-n	0	0	dicionário
06421016-n	0	0	dicionário de sinônimos
06421016-n	0	0	livro de sinônimos
06421016-n	0	0	léxico
06421016-n	0	0	tesauro
06421016-n	0	0	thesauri
06421016-n	0	0	thesaurus
06421016-n	0	0	vocabulário
06421301-n	0	0	Vade mecum
06421301-n	0	0	Vade-mécum
06421301-n	0	0	Vademecum
06421301-n	0	0	livro de bolso
06421301-n	0	0	manual
06421301-n	0	0	vademécum
06421685-n	0	0	manual
06422032-n	0.25	0	Grimórios
06422032-n	0.25	0	grimório
06422643-n	0	0	Bíblia
06422740-n	0	0	guia
06423619-n	0	0	diretório
06423619-n	0	0	lista telefónica
06423754-n	0	0	Lista telefonica
06423754-n	0	0	Lista telefónica
06423754-n	0	0	catálogo telefônico
06423754-n	0	0	lista telefónica
06423754-n	0	0	lista telefônica
06425065-n	0	0	número
06425404-n	0	0	cartão
06426111-n	0	0	número
06426111-n	0	0	número telefônico
06426111-n	0	0	telefone
06426279-n	0	0	Almanaque
06426279-n	0	0	Almanaques
06426279-n	0	0	almanaque
06426468-n	0	0	anuário
06426655-n	0	0	almanaque
06426865-n	0	0	efeméride
06427086-n	0	0	Atlas
06427086-n	0	0	atlas
06427387-n	0	0	enciclopédia
06427387-n	0	0	enciclopédias
06427831-n	0	0	Edição jornalística
06427831-n	0	0	redacção
06427831-n	0	0	redação
06428105-n	0.125	0	copidesque
06428216-n	0	0	exérese
06428976-n	0	0	revisão
06429145-n	0	0	re-escrever
06429145-n	0	0	refrasear
06429316-n	0	0	Parafrase
06429316-n	0	0	paráfrase
06429483-n	0	0	tradução
06429590-n	0	0	Livro Sagrado
06429590-n	0	0	Livro sagrado
06429590-n	0	0	Textos religiosos
06430537-n	0	0	cânone
06430996-n	0	0	Avesta
06431156-n	0	0	Bagavadguitá
06431496-n	0	0	Mahabharata
06431740-n	0	0	Bíblia
06431740-n	0	0	Sagradas Escrituras
06432376-n	0	0	Génesis
06432376-n	0	0	Gênesis
06432715-n	0	0	Livro do Êxodo
06432715-n	0	0	Livro do êxodo
06432715-n	0	0	Êxodo
06433035-n	0	0	Levítico
06433249-n	0	0	Livro dos Números
06433249-n	0	0	Livro dos números
06433475-n	0	0	Deuteronómio
06433475-n	0	0	Deuteronômio
06433672-n	0	0	mezuzá
06433923-n	0	0	Josué
06433923-n	0	0	Livro de Josué
06433923-n	0	0	Livro de josué
06434165-n	0	0	Juízes
06434165-n	0	0	Livro dos Juízes
06434165-n	0	0	Livro dos juízes
06434368-n	0	0.125	Livro de rute
06434368-n	0	0.125	livro de Rute
06435916-n	0	0	II Crónicas
06435916-n	0	0	II Crônicas
06436183-n	0	0	Livro de Esdras
06436183-n	0	0	Livro de esdras
06436443-n	0	0	Livro de Neemias
06436443-n	0	0	Livro de neemias
06436717-n	0	0	Livro de Ester
06436717-n	0	0	Livro de ester
06436939-n	0	0	Livro de Jó
06436939-n	0	0	Livro de jó
06437137-n	0	0	Livro de Salmos
06437137-n	0	0	Salmos
06437308-n	0	0	Livro dos Provérbios
06437308-n	0	0	Livro dos provérbios
06437531-n	0	0	Eclesiastes
06437824-n	0	0	Cântico dos Cânticos
06437824-n	0	0	Cântico dos cânticos
06438126-n	0	0	Livro de Isaías
06438126-n	0	0	Livro de isaías
06438290-n	0	0	Livro de jeremias
06438290-n	0	0	livro de Jeremias
06438477-n	0	0	Livro das Lamentações
06438477-n	0	0	Livro das lamentações
06438748-n	0	0	Ezequiel
06438995-n	0	0	Livro de Daniel
06438995-n	0	0	Livro de daniel
06439253-n	0	0	Livro de Oseias
06439253-n	0	0	Livro de Oséias
06439408-n	0	0	Livro de Joel
06439560-n	0	0	Livro de Amós
06439560-n	0	0	Livro de amós
06439712-n	0	0	Abdias
06439712-n	0	0	Obadias
06439924-n	0	0	Jonas
06440102-n	0	0	Miqueias
06440102-n	0	0	Miquéias
06440313-n	0	0	Livro de Naum
06440489-n	0	0	Habacuque
06440937-n	0	0	Ageu
06441464-n	0	0	Malaquias
06441973-n	0	0	Evangelho segundo Lucas
06441973-n	0	0	Evangelho segundo lucas
06442405-n	0	0	Atos dos Apóstolos
06442405-n	0	0	Atos dos apóstolos
06442616-n	0	0	Epístola
06442616-n	0	0	epístola
06443163-n	0	0	Epístola aos Romanos
06443163-n	0	0	Epístola aos romanos
06443398-n	0	0	Primeira Epístola aos Coríntios
06443658-n	0	0	Segunda Epístola aos Coríntios
06443658-n	0	0	Segunda epístola aos coríntios
06443922-n	0	0	Epístola aos Gálatas
06443922-n	0	0	Epístola aos gálatas
06444148-n	0	0	Efésios
06444148-n	0	0	Epístola aos Efésios
06444148-n	0	0	Epístola aos efésios
06444458-n	0	0	Epístola aos Filipenses
06444458-n	0	0	Epístola aos filipenses
06444711-n	0	0	Epístola aos Colossenses
06444711-n	0	0	Epístola aos colossenses
06444959-n	0	0	Primeira Epístola aos Tessalonicenses
06444959-n	0	0	Primeira epístola aos tessalonicenses
06445214-n	0	0	Segunda Epístola aos Tessalonicenses
06445214-n	0	0	Segunda epístola aos tessalonicenses
06445473-n	0	0	Primeira Epístola a Timóteo
06445473-n	0	0	Primeira epístola a timóteo
06445729-n	0	0	Segunda Epístola a Timóteo
06445729-n	0	0	Segunda epístola a timóteo
06445989-n	0	0	Epístola a Tito
06445989-n	0	0	Epístola a tito
06446217-n	0	0	Epístola a Filémon
06446476-n	0	0.5	Epístola aos Hebreus
06446476-n	0	0.5	Epístola aos hebreus
06446711-n	0	0	Epístola de Tiago
06446711-n	0	0	Epístola de tiago
06446860-n	0	0	Primeira Epístola de Pedro
06446860-n	0	0	Primeira epístola de pedro
06447039-n	0	0	Segunda Epístola de Pedro
06447039-n	0	0	Segunda epístola de pedro
06447221-n	0.125	0.125	Primeira Epístola de João
06447221-n	0.125	0.125	Primeira epístola de joão
06447763-n	0	0	Epístola de Judas
06447763-n	0	0	Epístola de judas
06447897-n	0.625	0	Apocalipse
06447897-n	0.625	0	Apocalípse
06447897-n	0.625	0	Revelação
06447897-n	0.625	0	apocalipse
06448397-n	0	0	Septuaginta
06448594-n	0	0	Vulgata
06449095-n	0	0	versão do rei James
06449735-n	0	0	Antigo Testamento
06449735-n	0	0	Antigo testamento
06451891-n	0	0	Pentateuco
06451891-n	0	0	pentateuco
06452363-n	0	0	Tanakh
06453119-n	0	0	Haftorá
06453324-n	0	0	hagiógrafo
06453849-n	0	0	Novo Testamento
06453849-n	0	0	Novo testamento
06455138-n	0	0	Evangelhos
06455138-n	0	0	evangelho
06455497-n	0	0	evangelhos sinópticos
06455775-n	0	0	Livro de Mórmon
06455990-n	0	0	oração
06455990-n	0	0	prece
06456384-n	0	0	Angelus
06456515-n	0.25	0	AveMaria
06456515-n	0.25	0	ave-maria
06456642-n	0	0	Nunc dimittis
06457171-n	0	0	Livro de Oração Comum
06457171-n	0	0	Livro de oração comum
06457442-n	0	0	litania
06457612-n	0	0	Pai Nosso
06457952-n	0	0	Livros Apócrifos
06459323-n	0	0	Baruque
06459681-n	0	0	Livro de tobias
06459681-n	0	0	livro de Tobias
06459834-n	0	0	Livro de Judite
06459834-n	0	0	Livro de judite
06460295-n	0.5	0	Eclesiástico
06460776-n	0	0	I Macabeus
06460776-n	0	0	I macabeus
06460926-n	0	0	II Macabeus
06460926-n	0	0	Ii macabeus
06461609-n	0	0	Al-Corão
06461609-n	0	0	Al-corão
06461609-n	0	0	Alcorão
06461830-n	0	0	sura
06462396-n	0	0	Talmud
06462396-n	0	0	Talmude
06462656-n	0	0	Guemará
06462807-n	0	0	Mishná
06462807-n	0	0	Mixná
06463170-n	0	0	Halachá
06463786-n	0	0	Purana
06464024-n	0	0	R?m?yana
06464024-n	0	0	Ramaiana
06464024-n	0	0	Ramayana
06464024-n	0	0	Ramáiana
06464419-n	0	0	Vedas
06465008-n	0	0	Rig Veda
06465008-n	0	0	Rigveda
06465139-n	0	0	Samaveda
06465255-n	0	0	Atarvaveda
06465351-n	0	0	Iajurveda
06465457-n	0	0	Brâmana
06465623-n	0.25	0	Aranyaka
06465780-n	0	0	Vedanga
06465780-n	0	0	Vedangas
06466030-n	0	0	Ayurveda
06466253-n	0.25	0	Upanixade
06466677-n	0.25	0	salmo
06467007-n	0	0	resumo
06467007-n	0	0	sumário
06467680-n	0	0	argumento
06467996-n	0	0	compêndio
06467996-n	0	0	resumo
06468123-n	0	0	abreviatura
06468123-n	0	0	abreviação
06468123-n	0	0	compendio
06468123-n	0	0	compêndio
06468123-n	0	0	resumo
06468123-n	0	0	sumário
06468328-n	0	0	resumo
06468328-n	0	0	sumário
06468403-n	0	0	currículo
06468403-n	0	0	resumo
06468403-n	0	0	sumário
06468640-n	0	0	resumo
06468818-n	0	0	epítome
06468951-n	0	0	resumo
06468951-n	0	0	sinopse
06468951-n	0	0	sumário
06469223-n	0	0	resumo
06469223-n	0	0	resumo geral
06469223-n	0	0	revisão rápida
